
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
2002-09-06;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-07;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-08;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-09;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-10;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-11;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-12;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-13;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-14;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-15;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-16;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-17;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-18;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-19;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-20;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-21;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-22;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-23;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-24;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-25;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-26;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0;10.000,00;0
2002-09-27;10.000,00;17447871024;10.000,00;31801452952;10.000,00;2501621230;9.999,99;752330900;10.000,00;15926508163;9.999,85;6486033283;10.000,00;18634109458
2002-09-28;10.000,00;17447871024;10.000,00;31801452952;10.000,00;2501621230;9.999,99;752330900;10.000,00;15926508163;9.999,85;6486033283;10.000,00;18634109458
2002-09-29;10.000,00;17447871024;10.000,00;31801452952;10.000,00;2501621230;9.999,99;752330900;10.000,00;15926508163;9.999,85;6486033283;10.000,00;18634109458
2002-09-30;10.038,80;17515576796;10.071,85;32027953263;10.028,39;2508724233;10.109,51;760570465;10.091,30;16071912827;10.084,63;6541023273;10.084,10;18790815447
2002-10-01;9.988,76;17428269325;10.019,64;31861866172;9.992,14;2499655671;10.049,51;756056660;10.047,81;16019218427;10.022,57;6500768893;10.035,30;18699893873
2002-10-02;9.915,49;17300413441;9.923,79;31552784047;9.927,41;2483462753;9.916,58;746055590;9.924,25;15822177171;9.902,44;6422853945;9.926,50;18497153085
2002-10-03;9.959,10;17376509670;9.972,47;31706261320;9.947,00;2488362604;9.966,25;749792555;9.985,89;15920224198;9.954,79;6456805711;9.979,10;18595166767
2002-10-04;9.945,12;17352110885;9.960,73;31668924323;9.966,79;2493313416;9.984,54;751168350;9.990,35;15927235845;9.964,87;6463344187;9.945,21;18531758158
2002-10-05;9.945,12;17352110885;9.960,73;31668924323;9.966,79;2493313416;9.984,54;751168350;9.990,35;15927235845;9.964,87;6463344187;9.945,21;18531758158
2002-10-06;9.945,12;17352110885;9.960,73;31668924323;9.966,79;2493313416;9.984,54;751168350;9.990,35;15927235845;9.964,87;6463344187;9.945,21;18531758158
2002-10-07;9.940,09;20450426571;9.938,03;31596550633;9.962,33;2492199448;9.927,20;746854154;9.976,82;15728359447;9.928,13;6439513341;9.926,96;18494909836
2002-10-08;9.911,77;20392152796;9.913,54;31518018619;9.950,70;2489288023;9.899,19;744746948;9.958,88;15700043706;9.892,57;6415863247;9.868,36;18386612865
2002-10-09;9.811,32;20185374555;9.820,27;31218816191;9.899,60;2476390431;9.791,76;736665096;9.865,45;15552645238;9.776,76;6340587010;9.738,79;18145132438
2002-10-10;9.802,22;20153128577;9.816,18;31204041818;9.883,89;2472460377;9.783,31;736029121;9.864,32;15550922047;9.764,19;6332377454;9.728,65;18126249370
2002-10-11;9.743,08;22173553967;9.757,32;31026990698;9.838,67;2461149437;9.708,99;730437642;9.836,91;15507671083;9.677,03;6275657977;9.679,80;26317684897
2002-10-12;9.743,08;22173553967;9.757,32;31026990698;9.838,67;2461149437;9.708,99;730437642;9.836,91;15507671083;9.677,03;6275657977;9.679,80;26317684897
2002-10-13;9.743,08;22173553967;9.757,32;31026990698;9.838,67;2461149437;9.708,99;730437642;9.836,91;15507671083;9.677,03;6275657977;9.679,80;26317684897
2002-10-14;9.727,28;22137593309;9.705,73;30862684066;9.831,96;2459470495;9.670,98;727578009;9.843,96;15518705788;9.623,03;6234925432;9.685,45;26332862987
2002-10-15;9.813,75;22289124199;9.813,60;31204814260;9.859,58;2466494165;9.808,53;737946698;9.925,91;15647380904;9.793,66;6336438759;9.867,31;26679953193
2002-10-16;9.820,52;22302790512;9.811,42;31197825223;9.871,74;2469536227;9.808,37;737934283;9.927,62;15650079577;9.800,22;6340680548;9.859,87;26659832416
2002-10-17;9.885,39;22450128129;9.870,67;31386092779;9.934,27;2485178707;9.925,07;746714850;10.017,21;15791295580;9.926,05;6422042352;9.970,82;26959832122
2002-10-18;9.875,61;22427799972;9.830,13;39339081581;9.918,34;2481016900;9.897,33;744627431;10.047,33;15838291089;9.905,73;6408851433;9.939,84;26884133581
2002-10-19;9.875,61;22427799972;9.830,13;39339081581;9.918,34;2481016900;9.897,33;744627431;10.047,33;15838291089;9.905,73;6408851433;9.939,84;26884133581
2002-10-20;9.875,61;22427799972;9.830,13;39339081581;9.918,34;2481016900;9.897,33;744627431;10.047,33;15838291089;9.905,73;6408851433;9.939,84;26884133581
2002-10-21;9.944,29;22585717454;9.911,75;39665621620;9.950,05;2488948549;9.990,92;751668867;10.102,29;15924373397;9.961,84;14225624712;10.019,70;27090629170
2002-10-22;9.970,13;22644116600;9.916,69;39684203894;9.961,50;2491814185;10.005,82;752790124;10.131,50;15969930901;9.974,16;14243215984;10.047,97;27167094554
2002-10-23;9.960,94;22627444232;9.916,54;39683319027;9.933,41;2484787764;10.008,97;753026478;10.152,29;16002750563;9.980,20;14251851833;10.058,76;27203954455
2002-10-24;9.931,07;22559366565;9.862,33;39466042750;9.913,18;2479725402;9.964,07;750029127;10.102,26;15923836926;9.938,67;14192232285;10.024,32;27138709609
2002-10-25;9.974,32;26176918298;9.890,39;39578089502;9.929,87;2491224673;9.999,00;752658319;10.144,27;42605117528;9.978,76;14245880991;10.074,86;27360202341
2002-10-26;9.974,32;26176918298;9.890,39;39578089502;9.929,87;2491224673;9.999,00;752658319;10.144,27;42605117528;9.978,76;14245880991;10.074,86;27360202341
2002-10-27;9.974,32;26176918298;9.890,39;39578089502;9.929,87;2491224673;9.999,00;752658319;10.144,27;42605117528;9.978,76;14245880991;10.074,86;27360202341
2002-10-28;10.010,05;26298325885;9.918,62;39908813698;9.959,10;2511289859;10.024,24;755745647;10.145,71;42611145465;9.981,99;14341622349;10.061,40;32768594175
2002-10-29;10.031,45;26386868821;9.942,90;40091866745;9.973,75;2521042203;10.040,08;757947590;10.178,49;43295271494;9.999,51;14366575518;10.099,88;32926533836
2002-10-30;10.039,42;26480884418;9.952,91;52288256630;9.981,62;2523625852;10.068,08;761166555;10.211,30;43434549887;10.042,08;14443911896;10.119,26;32989713826
2002-10-31;10.024,25;26440747756;9.924,47;52138617487;9.969,38;5717858801;10.032,93;2574105755;10.162,65;43227629814;9.983,32;14370699217;10.084,16;32877149179
2002-11-01;10.024,25;26440747756;9.924,47;52138617487;9.969,38;5717858801;10.032,93;2574105755;10.162,65;43227629814;9.983,32;14370699217;10.084,16;32877149179
2002-11-02;10.024,25;26440747756;9.924,47;52138617487;9.969,38;5717858801;10.032,93;2574105755;10.162,65;43227629814;9.983,32;14370699217;10.084,16;32877149179
2002-11-03;10.024,25;26440747756;9.924,47;52138617487;9.969,38;5717858801;10.032,93;2574105755;10.162,65;43227629814;9.983,32;14370699217;10.084,16;32877149179
2002-11-04;10.088,88;26611026735;9.977,79;52418173029;9.998,83;5734750849;10.083,90;2587181707;10.204,45;43405423358;10.016,21;14418048481;10.116,08;32981360390
2002-11-05;10.120,66;26675953969;10.010,24;52588367540;10.027,66;5746807478;10.137,93;2601045983;10.236,84;43542554723;10.069,88;14495296755;10.139,06;33056304359
2002-11-06;10.193,51;26867950605;10.072,68;52916031004;10.082,49;5778227137;10.227,69;2624072893;10.316,31;43876689513;10.183,85;14658732709;10.202,21;33262187560
2002-11-07;10.239,78;26989529093;10.116,91;53148307654;10.095,24;5785515184;10.264,94;2633631158;10.346,32;44004332373;10.215,54;14704273832;10.248,19;33413805194
2002-11-08;10.255,51;27030983555;10.137,11;53253926721;10.110,89;5794483390;10.281,55;2637869658;10.361,92;44068766975;10.244,54;14745990484;10.238,53;49322440390
2002-11-09;10.255,51;27030983555;10.137,11;53253926721;10.110,89;5794483390;10.281,55;2637869658;10.361,92;44068766975;10.244,54;14745990484;10.238,53;49322440390
2002-11-10;10.255,51;27030983555;10.137,11;53253926721;10.110,89;5794483390;10.281,55;2637869658;10.361,92;44068766975;10.244,54;14745990484;10.238,53;49322440390
2002-11-11;10.213,33;46189521295;10.048,62;52788197700;10.049,09;5759067122;10.211,34;2619856078;10.271,29;52902182570;10.183,90;29255900534;10.171,51;48991570667
2002-11-12;10.154,79;45924513939;9.983,79;52444386500;10.007,32;5735236514;10.156,84;2605873211;10.215,43;52613903680;10.127,78;29110192019;10.128,47;48784148687
2002-11-13;10.081,85;45597328892;9.913,77;52076305475;9.957,84;5707483053;10.099,39;2591134962;10.136,82;52234378721;10.049,01;28883321659;10.061,75;48463752039
2002-11-14;10.087,85;45629566298;9.914,21;52099250548;9.975,02;5717785318;10.109,37;2593840451;10.156,91;52382920913;10.057,48;28907645921;10.074,66;50646418832
2002-11-15;10.091,36;47117903430;9.919,60;66731699656;9.984,33;5725167226;10.110,33;2594665188;10.154,28;52188224519;10.048,70;28882275526;10.077,46;50660059397
2002-11-16;10.091,36;47117903430;9.919,60;66731699656;9.984,33;5725167226;10.110,33;2594665188;10.154,28;52188224519;10.048,70;28882275526;10.077,46;50660059397
2002-11-17;10.091,36;47117903430;9.919,60;66731699656;9.984,33;5725167226;10.110,33;2594665188;10.154,28;52188224519;10.048,70;28882275526;10.077,46;50660059397
2002-11-18;10.185,45;47534607568;10.034,86;67505976614;10.081,08;5780644448;10.213,49;2621137387;10.226,10;81252969082;10.142,00;29153083924;10.173,06;51140625034
2002-11-19;10.191,03;47561241438;10.048,38;67596693661;10.082,36;5781466320;10.234,09;2626424745;10.235,05;81323489423;10.167,81;29226641508;10.207,80;51314927069
2002-11-20;10.174,63;47483882012;10.021,57;67415860041;10.066,67;5772210212;10.217,79;2622243181;10.178,79;80875787540;10.143,95;29157971809;10.191,83;51254288309
2002-11-21;10.134,73;47297522187;9.979,35;67187067536;10.046,35;5760951776;10.174,49;2611124154;10.129,13;80480814202;10.115,67;31472802390;10.154,86;51067600825
2002-11-22;10.133,54;47291727119;9.996,58;92755697098;10.048,37;5997505823;10.193,27;4139329653;10.178,60;81429160277;10.138,57;31555964757;10.157,43;51944596647
2002-11-23;10.133,54;47291727119;9.996,58;92755697098;10.048,37;5997505823;10.193,27;4139329653;10.178,60;81429160277;10.138,57;31555964757;10.157,43;51944596647
2002-11-24;10.133,54;47291727119;9.996,58;92755697098;10.048,37;5997505823;10.193,27;4139329653;10.178,60;81429160277;10.138,57;31555964757;10.157,43;51944596647
2002-11-25;10.235,59;49807231387;10.143,69;94181794475;10.120,00;6041428527;10.322,99;4192005865;10.334,30;82674326338;10.293,36;32037650212;10.291,18;52672107116
2002-11-26;10.251,57;49885654679;10.169,17;94569909554;10.128,31;6050183499;10.349,10;4202993859;10.318,37;82546490648;10.298,95;32054837055;10.301,60;52741871390
2002-11-27;10.237,65;49830721929;10.152,65;94406628488;10.108,98;6039617880;10.328,40;4198057067;10.295,13;82358773581;10.271,70;31969867710;10.278,94;52740721119
2002-11-28;10.162,31;49478264702;10.078,01;93929020873;10.072,71;6025744702;10.254,62;4171846162;10.212,76;81699382361;10.198,24;31740882574;10.209,26;52478159090
2002-11-29;10.197,03;49947007029;10.096,43;95210956112;10.087,02;6057677012;10.281,63;4198820907;10.276,32;82695033718;10.228,48;31944996451;10.230,33;52742324401
2002-11-30;10.197,03;49947007029;10.096,43;95210956112;10.087,02;6057677012;10.281,63;4198820907;10.276,32;82695033718;10.228,48;31944996451;10.230,33;52742324401
2002-12-01;10.197,03;49947007029;10.096,43;95210956112;10.087,02;6057677012;10.281,63;4198820907;10.276,32;82695033718;10.228,48;31944996451;10.230,33;52742324401
2002-12-02;10.211,62;50018475067;10.147,59;96307059702;10.099,26;6065024965;10.314,17;4212025070;10.322,65;83726885539;10.261,49;32047725264;10.279,00;52990408311
2002-12-03;10.232,58;50120126089;10.163,04;96450598939;10.110,98;6072012292;10.349,44;4226428794;10.320,65;83709944282;10.291,97;32248639805;10.292,56;53060370496
2002-12-04;10.279,77;50349963837;10.207,39;96869774810;10.151,12;6096114444;10.392,65;4244075068;10.365,52;84072507616;10.348,17;32424503880;10.344,32;53321768491
2002-12-05;10.286,14;50381760843;10.208,66;98214142247;10.170,29;6311458038;10.391,75;4206633694;10.352,96;85138324044;10.342,44;33061306669;10.343,01;54463203794
2002-12-06;10.252,82;50192346940;10.141,74;97570437597;10.141,51;6345870785;10.331,81;4182350151;10.298,93;84693356663;10.260,60;32799453174;10.285,37;54159710635
2002-12-07;10.252,82;50192346940;10.141,74;97570437597;10.141,51;6345870785;10.331,81;4182350151;10.298,93;84693356663;10.260,60;32799453174;10.285,37;54159710635
2002-12-08;10.252,82;50192346940;10.141,74;97570437597;10.141,51;6345870785;10.331,81;4182350151;10.298,93;84693356663;10.260,60;32799453174;10.285,37;54159710635
2002-12-09;10.251,87;50191729142;10.115,90;97315600931;10.151,10;6352303645;10.320,51;4177774780;10.291,19;85098332898;10.234,38;32755077089;10.256,17;54005945271
2002-12-10;10.274,74;51560030145;10.125,39;97402253992;10.162,92;6362212930;10.340,89;4413677933;10.324,73;85373495909;10.256,84;32970827830;10.283,94;54136880892
2002-12-11;10.230,32;51346174347;10.051,21;96688176381;10.132,44;6343025993;10.276,01;4385986186;10.245,64;84706893403;10.168,25;32696171073;10.210,36;53741954141
2002-12-12;10.231,71;51362667077;10.032,90;96516650994;10.134,94;6347551737;10.251,34;4377785249;10.250,57;84884539737;10.159,79;32667684412;10.210,07;53744103977
2002-12-13;10.228,49;51358042561;10.030,57;96756706009;10.138,76;6349977120;10.252,74;4462697770;10.253,74;84909939151;10.161,36;32672087198;10.205,14;54611100817
2002-12-14;10.228,49;51358042561;10.030,57;96756706009;10.138,76;6349977120;10.252,74;4462697770;10.253,74;84909939151;10.161,36;32672087198;10.205,14;54611100817
2002-12-15;10.228,49;51358042561;10.030,57;96756706009;10.138,76;6349977120;10.252,74;4462697770;10.253,74;84909939151;10.161,36;32672087198;10.205,14;54611100817
2002-12-16;10.253,33;52776759628;10.057,19;97012948265;10.155,57;6360505682;10.297,05;4481981721;10.287,97;85192370646;10.212,29;32851827067;10.241,67;54805551250
2002-12-17;10.214,84;52581171387;10.015,16;96601918804;10.145,78;6354161653;10.256,17;4465492288;10.233,27;84739031426;10.152,06;32857437226;10.196,79;54555171830
2002-12-18;10.244,67;53005793171;10.057,07;97005483430;10.173,08;6370788654;10.281,88;4476660677;10.289,39;85203093572;10.197,82;33005017451;10.228,80;54722572989
2002-12-19;10.297,67;53269345820;10.112,43;98417293703;10.210,40;6397001540;10.343,31;4503715991;10.326,64;85511235046;10.249,03;33174425067;10.287,26;55033243642
2002-12-20;10.312,62;53422523813;10.116,16;98451720043;10.215,68;6438235132;10.342,78;4527050913;10.332,08;85554702969;10.227,87;33129323683;10.286,22;55160411662
2002-12-21;10.312,62;53422523813;10.116,16;98451720043;10.215,68;6438235132;10.342,78;4527050913;10.332,08;85554702969;10.227,87;33129323683;10.286,22;55160411662
2002-12-22;10.312,62;53422523813;10.116,16;98451720043;10.215,68;6438235132;10.342,78;4527050913;10.332,08;85554702969;10.227,87;33129323683;10.286,22;55160411662
2002-12-23;10.321,50;53472422924;10.118,59;98468851530;10.224,94;6455009610;10.350,08;4530247518;10.346,78;86053836552;10.200,39;33040133346;10.295,17;55522834244
2002-12-24;10.377,50;53762671089;10.168,79;99234310011;10.260,92;6480701132;10.411,14;4556971414;10.416,29;86677670318;10.265,06;33371644038;10.356,76;55908970459
2002-12-25;10.377,50;53762671089;10.168,79;99234310011;10.260,92;6480701132;10.411,14;4556971414;10.416,29;86677670318;10.265,06;33371644038;10.356,76;55908970459
2002-12-26;10.401,92;53946541098;10.189,40;99416887866;10.289,72;6509945980;10.422,05;4562245009;10.431,27;86801188671;10.275,66;33492627078;10.364,29;55948177279
2002-12-27;10.410,58;54935889795;10.208,77;101067092915;10.312,88;6728888861;10.428,46;4816621135;10.447,80;88296152161;10.284,86;34268238742;10.381,39;57296806770
2002-12-28;10.410,58;54935889795;10.208,77;101067092915;10.312,88;6728888861;10.428,46;4816621135;10.447,80;88296152161;10.284,86;34268238742;10.381,39;57296806770
2002-12-29;10.410,58;54935889795;10.208,77;101067092915;10.312,88;6728888861;10.428,46;4816621135;10.447,80;88296152161;10.284,86;34268238742;10.381,39;57296806770
2002-12-30;10.417,59;55080514979;10.210,26;101532143498;10.312,10;6723500265;10.432,64;4830765467;10.454,85;89320332199;10.272,12;34536705997;10.379,07;57279829182
2002-12-31;10.376,47;54863252770;10.169,90;101130111809;10.294,75;6712190308;10.403,72;4822155522;10.429,84;89089458183;10.220,81;34364170324;10.328,96;57002088352
